,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
7,Auderghem,Bien professionnel,Immeuble d’appartements,795000,notariale,5,285,0,0,0,,,1,,,,2,0,,,461,https://www.zimmo.be/fr/auderghem-1160/a-vendre/bien-professionnel/JXZEW/
8,Auderghem,Maison,,795000,notariale,5,285,0,0,0,,,1,,,,2,0,,,461,https://www.zimmo.be/fr/auderghem-1160/a-vendre/maison/JXZEV/
9,Bruxelles,Appartement,Studio,430000,notariale,2,108,0,0,0,,,0,,,,,0,,1969,180,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXZAB/
0,Evere,Appartement,,350000,notariale,3,111,0,0,0,True,15,0,,,,4,0,,2021,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JY350/
1,Berchem-Sainte-Agathe,Appartement,Studio,140000,notariale,1,62,0,0,0,,,0,,,,,0,,2007,176,https://www.zimmo.be/fr/berchem-sainte-agathe-1082/a-vendre/appartement/JY35C/
2,Haren,Maison,,379000,notariale,6,100,0,0,0,,,1,,,,,0,,1959,646,https://www.zimmo.be/fr/haren-1130/a-vendre/maison/JY2WN/
3,Evere,Maison,,379000,notariale,6,100,0,0,0,,,1,,,,,0,,1959,646,https://www.zimmo.be/fr/evere-1140/a-vendre/maison/JY2WM/
4,Woluwe-Saint-Lambert,Appartement,,350000,notariale,4,85,0,0,0,True,4,0,,,,,0,,1980,117,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JY2T4/
5,Etterbeek,Maison,,845000,notariale,13,315,0,0,0,,,1,,,,2,0,,1930,378,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/maison/JY2T2/
6,Woluwe-Saint-Lambert,Appartement,,250000,notariale,4,85,0,0,0,True,12,1,,,160,2,0,old,1975,415,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JX87H/
7,Woluwe-Saint-Lambert,Maison,,260000,notariale,2,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/maison/JY2RG/
8,Molenbeek-Saint-Jean,Maison,,435000,notariale,7,216,0,0,0,True,5,1,,,,2,0,,1950,377,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/maison/JY2R5/
9,Haren,Bien professionnel,Bureaux,324522,notariale,0,672,0,0,0,,,0,,,,2,0,,2019,,https://www.zimmo.be/fr/haren-1130/a-vendre/bien-professionnel/JY2QT/
0,Saint-Josse-ten-Noode,Appartement,,350000,notariale,3,114,0,0,1,,,0,,,,,0,,1939,314,https://www.zimmo.be/fr/saint-josse-ten-noode-1000/a-vendre/appartement/JY4B3/
1,Schaerbeek,Maison,,520000,notariale,5,260,0,0,0,,,0,,,,,0,,,367,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/maison/JY499/
2,Ixelles,Appartement,,198000,notariale,3,36,0,0,0,True,08,0,,,,2,0,,,595,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY3WM/
3,Ixelles,Appartement,,165000,notariale,3,34,0,0,0,,,0,,,,2,0,,,362,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY3WL/
4,Ixelles,Appartement,,169000,notariale,3,35,0,0,0,,,0,,,,2,0,,,404,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY3WG/
5,Ixelles,Appartement,,173000,notariale,3,36,0,0,0,,,0,,,,2,0,,,434,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY3WI/
6,Ixelles,Appartement,,161000,notariale,3,34,0,0,0,,,0,,,,2,0,,,412,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JY3WF/
7,Bruxelles,Appartement,,455000,notariale,4,88,0,0,0,,,0,,,,2,0,,1874,138,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JY2QQ/
8,Woluwe-Saint-Lambert,Garage,,9500,notariale,0,,0,0,0,,,1,,,,2,0,,2018,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/garage/JY2N6/
9,Woluwe-Saint-Lambert,Garage,,29500,notariale,0,,0,0,0,,,1,,,,2,0,,2018,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/garage/JY2N7/
0,Ixelles,Appartement,,545000,notariale,4,110,0,0,1,True,7,0,,,,2,0,old,1985,125,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXB9K/
1,Uccle,Appartement,,149000,notariale,2,60,0,0,0,,,0,,,,,0,old,1975,165,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JXAZO/
2,Watermael-Boitsfort,Maison,,1850000,notariale,4,360,0,0,1,,,1,,,750,,0,old,1935,228,https://www.zimmo.be/fr/watermael-boitsfort-1170/a-vendre/maison/JXATJ/
3,Anderlecht,Appartement,,224000,notariale,4,79,0,0,0,,,0,,,,4,0,old,1978,248,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXAD7/
4,Schaerbeek,Appartement,,355000,notariale,5,118,0,0,0,True,11,0,,,,2,0,old,2012,126,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXA7W/
5,Jette,Bien professionnel,Complexe de bureaux,570000,notariale,0,,0,0,0,,,0,,,,2,0,new,1930,,https://www.zimmo.be/fr/jette-1090/a-vendre/bien-professionnel/JXA56/
6,Schaerbeek,Appartement,,339000,notariale,5,130,0,0,0,,,0,,,,,0,,,209,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JX9VJ/
7,Bruxelles,Garage,Place de stationnement,30000,notariale,0,,0,0,0,,,0,,,12,,0,,,,https://www.zimmo.be/fr/bruxelles-1060/a-vendre/garage/JX9OA/
8,Uccle,Appartement,,600000,notariale,6,175,0,0,0,,,0,175,,,4,0,,,,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JX9JR/
9,Molenbeek-Saint-Jean,Maison,,329000,notariale,6,230,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/maison/JX9IC/
0,Bruxelles,Appartement,,1300000,notariale,8,330,0,0,0,True,60,0,,,360,3,0,old,1970,168,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXE06/
1,Bruxelles,Appartement,,630000,notariale,9,213,0,0,0,,,0,,,,4,0,new,2021,150,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXE0C/
2,Woluwe-Saint-Lambert,Appartement,,464000,notariale,6,30,0,0,0,True,5,0,,,,2,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JXE0A/
3,Woluwe-Saint-Lambert,Appartement,Studio avec coin lit,201000,notariale,2,70,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JXE0B/
4,Woluwe-Saint-Lambert,Appartement,,281000,notariale,3,50,0,0,0,,,1,,,,2,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JXE07/
5,Etterbeek,Bien professionnel,Bureaux,1175000,notariale,1,358,0,0,0,,,0,,,,2,0,old,1900,152,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/bien-professionnel/JXE08/
6,Molenbeek-Saint-Jean,Appartement,,219000,notariale,4,84,0,0,0,,,0,,,,2,0,new,1965,585,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JXDUE/
7,Saint-Gilles,Appartement,,370000,notariale,3,97,0,0,0,True,15,1,,,,2,0,new,1930,144,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/appartement/JXDQ9/
8,Uccle,Appartement,,269000,notariale,3,90,0,0,0,True,10,0,,,,,0,,,228,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JXDQ0/
9,Saint-Gilles,Appartement,App. rez-de-chaussée,295000,notariale,2,80,0,0,0,,,0,,,,2,0,old,1920,405,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/appartement/JXDOP/
0,Forest,Appartement,Penthouse,220000,notariale,2,65,0,0,0,True,60,0,,,,,0,,1970,594,https://www.zimmo.be/fr/forest-1190/a-vendre/appartement/JXPXZ/
1,Schaerbeek,Appartement,Studio avec coin lit,210000,notariale,1,80,0,0,0,True,50,0,,,,2,0,,2023,,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXPSF/
2,Schaerbeek,Maison,,645000,notariale,8,425,0,0,0,,,0,,,,2,0,,1885,647,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/maison/JXPSG/
3,Ixelles,Appartement,,345000,notariale,3,90,0,0,0,True,50,0,,,,3,0,,1954,606,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JXPSE/
4,,Projet,,194000,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/evere-1140/a-vendre/projet-immobilier/10045X9/
5,,Projet,,299000,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/evere-1140/a-vendre/projet-immobilier/10045X8/
6,Uccle,Appartement,Penthouse,750000,notariale,7,216,0,0,0,True,24,1,,,,3,0,,2006,252,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JXPK7/
7,Saint-Josse-ten-Noode,Appartement,,195000,notariale,2,52,0,0,0,True,8,0,,,,2,0,,1970,,https://www.zimmo.be/fr/saint-josse-ten-noode-1210/a-vendre/appartement/JXP85/
8,Anderlecht,Appartement,,299000,notariale,3,105,0,0,0,True,70,0,,,,2,0,,2007,148,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXP2U/
9,Woluwe-Saint-Lambert,Appartement,Studio avec coin lit,140000,notariale,0,28,0,1,0,,,0,,,,,0,,,446,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JXP1D/
0,Ixelles,Bien professionnel,Rez-de-chaussée commercial,900000.0,notariale,0,,0,0,0,,,0,286,0,286,,0,old,2019,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/bien-professionnel/IX8XG/
1,Bruxelles,Bien professionnel,Bureaux,995000.0,notariale,0,,0,0,0,,,0,,,,,0,old,2019,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/IVUH2/
2,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,894,,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/bien-professionnel/HFSW7/
3,Jette,Bien professionnel,Bien commercial,194500.0,notariale,0,,0,0,0,,,0,,,,,0,old,2015,,https://www.zimmo.be/fr/jette-1090/a-vendre/bien-professionnel/GX3Q7/
4,Evere,Appartement,Penthouse,474900.0,notariale,2,102,0,0,0,True,33,0,,,,,0,old,2017,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/GS7VB/
5,Molenbeek-Saint-Jean,Terrain,Terrain à bâtir,170000.0,notariale,0,,0,0,0,,,0,,,136,,0,,,,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/terrain/FMC7R/
0,Jette,Bien professionnel,Commerce,175000,notariale,0,50,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/jette-1090/a-vendre/bien-professionnel/JTKR3/
1,Anderlecht,Maison,Usage mixte,1270000,notariale,12,360,0,0,0,,,0,,,415,2,0,,,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/maison/JNQPH/
2,Schaerbeek,Appartement,,470000,notariale,7,180,0,0,0,,,0,,,,,0,,,239,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JTK4Y/
3,Ixelles,Maison,,4250000,notariale,17,200,0,0,0,True,30,1,,,700,2,0,new,1920,239,https://www.zimmo.be/fr/ixelles-1050/a-vendre/maison/JTJU2/
4,Etterbeek,Bien professionnel,Immeuble de bureaux,1395000,notariale,2,323,0,0,0,,,0,323,,,2,0,old,2005,223,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/bien-professionnel/JTDBF/
5,Etterbeek,Appartement,,250000,notariale,3,80,0,0,0,,,0,,,,,0,old,1968,135,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JTDCD/
6,Etterbeek,Bien professionnel,Bâtiment commercial,150000,notariale,3,55,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/bien-professionnel/JTDCC/
7,Koekelberg,Appartement,,445000,notariale,6,220,0,0,1,True,170,0,,,,2,0,old,1989,428,https://www.zimmo.be/fr/koekelberg-1081/a-vendre/appartement/JTA54/
8,Jette,Appartement,,275000,notariale,4,110,0,0,0,True,5,0,,,,,0,old,1934,279,https://www.zimmo.be/fr/jette-1090/a-vendre/appartement/JT9MY/
9,Etterbeek,Garage,,195000,notariale,1,,0,0,0,,,0,,,,,0,old,1967,,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/garage/JT98R/
0,Ixelles,Garage,,38000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/ixelles-1050/a-vendre/garage/JJGYH/
1,Bruxelles,Appartement,,125000,notariale,1,35,0,0,0,,,1,,,,2,0,old,2009,284,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JJ00S/
2,Bruxelles,Bien professionnel,Horeca,99000,notariale,1,,0,0,0,,,0,117,-105,12,2,0,new,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JIW9X/
3,Woluwe-Saint-Lambert,Appartement,,295000,notariale,1,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JIOLW/
4,Bruxelles,Bien professionnel,Bien commercial,238200,notariale,0,50,0,0,0,,,0,50,0,50,2,0,old,2017,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JIK92/
5,Bruxelles,Bien professionnel,Bien commercial,960000,notariale,0,50,0,0,0,True,65,0,50,0,50,2,0,old,2017,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JIK91/
6,Bruxelles,Bien professionnel,Bien commercial,199500,notariale,0,60,0,0,0,,,0,60,0,60,2,0,old,2017,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JIK90/
7,Bruxelles,Maison,Maison bourgeoise,1975000,notariale,8,67,0,0,0,True,20,1,,,303,2,0,new,1874,339,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JI18I/
8,Ixelles,Appartement,,1790000,notariale,9,300,0,0,0,True,60,0,,,,3,0,new,1935,315,https://www.zimmo.be/fr/ixelles-1050/a-vendre/appartement/JG2I9/
9,Uccle,Maison,Villa,3900000,notariale,11,650,0,0,0,,,1,,,000,4,0,,,555,https://www.zimmo.be/fr/uccle-1180/a-vendre/maison/JG2IL/
0,Evere,Appartement,Serviceflat,210000,notariale,3,25,0,0,0,,,0,,,,2,0,new,2015,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JUPFU/
1,Bruxelles,Bien professionnel,Bâtiment commercial,1500000,notariale,0,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JUOZZ/
2,Evere,Appartement,,199000,notariale,2,,0,1,0,,,1,,,,4,0,old,2019,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JUOYB/
3,Woluwe-Saint-Pierre,Maison,,1950000,notariale,11,410,0,0,0,True,20,1,,,598,3,0,new,1939,290,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JUO4F/
4,Bruxelles,Bien professionnel,Commerce,465000,notariale,0,,0,0,0,,,0,,,55,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JUNTV/
5,Anderlecht,Bien professionnel,Rez-de-chaussée commercial,750000,notariale,1,353,0,0,0,,,0,500,,,,0,old,2019,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/bien-professionnel/JUNHK/
6,Woluwe-Saint-Lambert,Appartement,,997000,notariale,7,200,0,0,1,True,80,0,,,,3,0,old,2000,449,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JULK5/
7,Woluwe-Saint-Pierre,Appartement,,997000,notariale,7,200,0,0,1,True,80,0,,,,3,0,old,2000,449,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JULK6/
8,Etterbeek,Garage,Place de stationnement,34000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/garage/JUKPX/
9,Etterbeek,Garage,,16000,notariale,1,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/garage/JUKCK/
0,Evere,Appartement,,325000,notariale,2,90,0,0,0,True,10,0,,,,,0,,2018,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JY3TI/
1,Woluwe-Saint-Pierre,Bien professionnel,Immeuble de bureaux,1480000,notariale,13,390,0,0,0,,,1,,,,4,0,,1932,214,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/bien-professionnel/JY3TK/
2,Woluwe-Saint-Pierre,Maison,,1480000,notariale,13,390,0,0,0,True,20,1,,,,4,0,,1932,214,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/maison/JY3TJ/
3,,Projet,,379000,notariale,0,,0,0,0,,,0,,,,,0,,2022,,https://www.zimmo.be/fr/auderghem-1160/a-vendre/projet-immobilier/100460X/
4,Berchem-Sainte-Agathe,Maison,,425000,notariale,5,207,0,0,0,True,35,0,,,,2,0,,1918,316,https://www.zimmo.be/fr/berchem-sainte-agathe-1082/a-vendre/maison/JY3R6/
5,Molenbeek-Saint-Jean,Appartement,,242000,notariale,3,71,0,0,0,True,7,0,,,,,0,,1984,156,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JY3R7/
6,Bruxelles,Maison,,995000,notariale,8,358,0,0,0,True,50,1,,,,3,0,,1958,126,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JY3OB/
7,Anderlecht,Maison,,459000,notariale,6,160,0,0,0,,,1,,,,2,0,,1998,207,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/maison/JY3KG/
8,Woluwe-Saint-Pierre,Appartement,,495000,notariale,3,97,0,0,0,,,0,,,,2,0,,2020,119,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JY3KL/
9,Forest,Appartement,,275000,notariale,3,76,0,0,0,,,0,,,,,0,,1976,143,https://www.zimmo.be/fr/forest-1190/a-vendre/appartement/JY39V/
0,Bruxelles,Appartement,,259000,notariale,4,67,0,0,0,,,0,,,,,0,,2008,275,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JXV0Q/
1,Schaerbeek,Appartement,Duplex,370000,notariale,3,117,0,0,0,,,0,,,,,0,,,139,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXV0K/
2,Anderlecht,Appartement,,285000,notariale,4,120,0,0,0,,,0,,,,,0,,1920,457,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXUY2/
3,Evere,Appartement,,365000,notariale,5,195,0,0,0,True,30,0,,,,,0,,1900,403,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JXUXW/
4,Bruxelles,Maison,,790000,notariale,8,300,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JXUSR/
5,Schaerbeek,Bien professionnel,,425000,notariale,5,205,0,0,0,,,0,,,,2,0,,,282,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/bien-professionnel/JXUSA/
6,Schaerbeek,Maison,Usage mixte,425000,notariale,5,205,0,0,0,,,0,,,,2,0,,,282,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/maison/JXUSB/
7,Woluwe-Saint-Pierre,Appartement,Serviceflat,415000,notariale,3,80,0,0,0,,,1,,,,,0,,,265,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JXUV0/
8,Auderghem,Garage,Box,39500,notariale,0,,0,0,0,,,0,,,,,0,,1960,,https://www.zimmo.be/fr/auderghem-1160/a-vendre/garage/JXUKJ/
9,Woluwe-Saint-Lambert,Appartement,,325000,notariale,3,60,0,0,0,True,5,0,,,,2,0,,,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/appartement/JXPWQ/
0,Bruxelles,Appartement,,239000,notariale,1,50,0,0,0,True,4,0,,,,2,0,old,2013,250,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JWY6A/
1,Anderlecht,Bien professionnel,Commerce,155000,notariale,3,80,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/bien-professionnel/JWY6C/
2,Schaerbeek,Appartement,,460000,notariale,4,148,0,0,0,True,16,0,,,,,0,old,2022,,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JWY5I/
3,Schaerbeek,Appartement,,245000,notariale,2,70,0,0,0,True,15,0,,,,,0,old,2022,,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JWY5H/
4,Koekelberg,Appartement,,345000,notariale,4,117,0,0,0,True,32,0,,,,,0,old,2022,,https://www.zimmo.be/fr/koekelberg-1081/a-vendre/appartement/JWY5E/
5,Etterbeek,Appartement,,895000,notariale,4,263,0,0,0,True,5,0,,,,3,0,old,1930,352,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JWXP0/
6,Laeken,Garage,,35000,notariale,3,,0,0,0,,,0,,,,,0,,,234,https://www.zimmo.be/fr/laeken-1020/a-vendre/garage/JWXDU/
7,Saint-Gilles,Bien professionnel,Immeuble d’appartements,1095000,notariale,6,300,0,0,0,,,0,,,140,2,0,,,164,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/bien-professionnel/JWXDS/
8,Bruxelles,Bien professionnel,Immeuble d’appartements,749000,notariale,10,365,0,0,0,,,0,,,,,0,,,143,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JWXDT/
9,Auderghem,Bien professionnel,Commerce,315000,notariale,3,70,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/auderghem-1160/a-vendre/bien-professionnel/JWXDL/
0,Schaerbeek,Appartement,,230000,notariale,4,94,0,0,0,True,4,0,,,,,0,,,290,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JY2CF/
1,Bruxelles,Appartement,,270000,notariale,2,60,0,0,0,True,3,0,,,,,0,,,389,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JY2CD/
2,Molenbeek-Saint-Jean,Appartement,,199000,notariale,3,65,0,0,0,True,10,1,,,,2,0,,1950,364,https://www.zimmo.be/fr/molenbeek-saint-jean-1080/a-vendre/appartement/JY29X/
3,Schaerbeek,Bien professionnel,Commerce,260000,notariale,0,,0,0,0,,,0,,,,,0,,2015,,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/bien-professionnel/JY297/
4,Berchem-Sainte-Agathe,Appartement,,325000,notariale,7,123,0,0,0,,,1,,,,2,0,,2008,246,https://www.zimmo.be/fr/berchem-sainte-agathe-1082/a-vendre/appartement/JY27U/
5,Forest,Appartement,Duplex,385000,notariale,4,141,0,0,0,True,10,0,,,,,0,,2011,,https://www.zimmo.be/fr/forest-1190/a-vendre/appartement/JY25H/
6,Forest,Appartement,,385000,notariale,4,141,0,0,0,True,10,0,,,,,0,,2011,,https://www.zimmo.be/fr/forest-1190/a-vendre/appartement/JY24R/
7,Anderlecht,Appartement,,149000,notariale,1,50,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JY22Z/
8,Evere,Appartement,,155000,notariale,2,50,0,0,0,True,9,0,,,,,0,,1960,221,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JY230/
9,Bruxelles,Maison,,325000,notariale,5,137,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/maison/JY226/
0,Auderghem,Appartement,,379000,notariale,2,87,0,0,0,True,38,0,,,,,0,old,2022,,https://www.zimmo.be/fr/auderghem-1160/a-vendre/appartement/JWNZR/
1,Auderghem,Appartement,Duplex,625000,notariale,7,200,0,0,1,True,50,0,,,,4,0,old,1990,167,https://www.zimmo.be/fr/auderghem-1160/a-vendre/appartement/JWNQQ/
2,Saint-Gilles,Bien professionnel,,800000,notariale,4,280,0,0,0,,,0,,,,,0,,,214,https://www.zimmo.be/fr/saint-gilles-1060/a-vendre/bien-professionnel/JWNHR/
3,Evere,Appartement,,190000,notariale,1,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/evere-1140/a-vendre/appartement/JWNDG/
4,Anderlecht,Appartement,,210000,notariale,4,87,0,0,0,True,14,0,,,,4,0,,,172,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JWN1V/
5,Anderlecht,Garage,Garage en sous-sol,210000,notariale,4,87,0,0,0,True,14,0,,,,4,0,,,172,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/garage/JWN1W/
6,Laeken,Appartement,,308500,notariale,4,102,0,0,0,,,0,,,,,0,,,210,https://www.zimmo.be/fr/laeken-1020/a-vendre/appartement/JWMUE/
7,Laeken,Appartement,,250000,notariale,2,78,0,0,0,,,0,,,,,0,,,210,https://www.zimmo.be/fr/laeken-1020/a-vendre/appartement/JWMUH/
8,Bruxelles,Appartement,,308500,notariale,4,102,0,0,0,,,0,,,,,0,,,210,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/appartement/JWMUG/
9,Laeken,Appartement,,308500,notariale,4,102,0,0,0,,,0,,,,,0,,,210,https://www.zimmo.be/fr/laeken-1020/a-vendre/appartement/JWMUK/
0,Bruxelles,Bien professionnel,Commerce,250000,notariale,0,,0,0,0,,,0,,,,,0,,2015,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JXZAG/
1,Bruxelles,Bien professionnel,Commerce,570000,notariale,0,,0,0,0,,,0,,,,,0,,1912,,https://www.zimmo.be/fr/bruxelles-1000/a-vendre/bien-professionnel/JXZAH/
2,Uccle,Appartement,Studio,100000,notariale,0,42,0,0,0,,,0,,,,,0,,,355,https://www.zimmo.be/fr/uccle-1180/a-vendre/appartement/JXZAE/
3,Anderlecht,Appartement,Duplex,320000,notariale,2,100,0,0,0,,,0,,,,,0,,1906,,https://www.zimmo.be/fr/anderlecht-1070/a-vendre/appartement/JXZ95/
4,Woluwe-Saint-Pierre,Appartement,,695000,notariale,6,137,0,0,0,True,30,0,,,,2,0,,2007,182,https://www.zimmo.be/fr/woluwe-saint-pierre-1150/a-vendre/appartement/JXZ2K/
5,Schaerbeek,Appartement,,345000,notariale,4,72,0,0,0,True,3,0,,,,2,0,,2012,160,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXYPQ/
6,Schaerbeek,Appartement,,340000,notariale,4,66,0,0,0,True,59,0,,,,2,0,,2012,180,https://www.zimmo.be/fr/schaerbeek-1030/a-vendre/appartement/JXYPS/
7,Etterbeek,Appartement,,475000,notariale,3,115,0,0,0,True,4,0,,,,2,0,,1958,234,https://www.zimmo.be/fr/etterbeek-1040/a-vendre/appartement/JXYSX/
8,,Projet,,344000,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/woluwe-saint-lambert-1200/a-vendre/projet-immobilier/10045YX/
