,locality,type of property,subtype of property,price,sale type,number of rooms,area,kitchen equipment,furnished,open fire,terrace,terrace area,garden,garden area,surface land,surface plot land,number of facades,swimming pool,building state,build year,epc,url
4,Sint-Pieters-Leeuw,Appartement,,625000,notariale,2,245,0,0,0,,,0,72,0,72,,0,old,2012,,https://www.zimmo.be/fr/sint-pieters-leeuw-1602/a-vendre/appartement/JU2HE/
5,Vilvoorde,Garage,Place de stationnement,15000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/garage/JU1X3/
6,Zaventem,Bien professionnel,Rez-de-chaussée commercial,325000,notariale,1,,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/zaventem-1930/a-vendre/bien-professionnel/JU1OU/
7,Wezembeek-Oppem,Appartement,,381000,notariale,4,97,0,0,0,True,27,0,,,,,0,,,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/appartement/JU1LB/
8,Wezembeek-Oppem,Appartement,,384000,notariale,4,97,0,0,0,True,33,0,,,,,0,,,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/appartement/JU1LA/
9,Wezembeek-Oppem,Appartement,,435000,notariale,4,107,0,0,0,True,14,0,,,,,0,,,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/appartement/JU1L9/
0,Ternat,Maison,,460629,notariale,7,141,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/ternat-1740/a-vendre/maison/JXIB6/
1,Herne,Maison,,470486,notariale,7,143,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/herne-1540/a-vendre/maison/JXIAW/
2,Opwijk,Maison,,545062,notariale,7,163,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/opwijk-1745/a-vendre/maison/JXIB3/
3,Asse,Maison,,597993,notariale,6,160,0,0,0,,,1,,,,3,0,,,,https://www.zimmo.be/fr/asse-1730/a-vendre/maison/JXIB5/
4,Opwijk,Maison,,458464,notariale,6,133,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/opwijk-1745/a-vendre/maison/JXIAV/
5,Dilbeek,Maison,,621883,notariale,5,196,0,0,0,,,1,,,,4,0,,,,https://www.zimmo.be/fr/dilbeek-1700/a-vendre/maison/JXIAU/
6,Mollem,Maison,,558512,notariale,6,215,0,0,0,,,1,,,,,0,,,,https://www.zimmo.be/fr/mollem-1730/a-vendre/maison/JXIAK/
7,Machelen,Appartement,,285000,notariale,4,83,0,0,0,,,1,,,,3,0,,1975,205,https://www.zimmo.be/fr/machelen-1830/a-vendre/appartement/JXIA9/
8,Teralfene,Maison,Villa,399000,notariale,7,,0,0,0,,,1,,,,,0,,1983,435,https://www.zimmo.be/fr/teralfene-1790/a-vendre/maison/JXI6I/
9,Tienen,Maison,,269000,notariale,6,200,0,0,0,True,60,1,,,,2,0,,1918,256,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JXI69/
0,Sint-Ulriks-Kapelle,Maison,,440000,notariale,4,187,0,0,0,,,0,,,447,3,0,old,2021,,https://www.zimmo.be/fr/sint-ulriks-kapelle-1700/a-vendre/maison/JUJ5Z/
1,Sint-Ulriks-Kapelle,Maison,,435000,notariale,4,187,0,0,0,,,0,,,416,3,0,old,2022,,https://www.zimmo.be/fr/sint-ulriks-kapelle-1700/a-vendre/maison/JUJ61/
2,Sint-Ulriks-Kapelle,Maison,,395560,notariale,3,180,0,0,0,,,0,,,336,3,0,old,2021,,https://www.zimmo.be/fr/sint-ulriks-kapelle-1700/a-vendre/maison/JUJ5V/
3,Sint-Ulriks-Kapelle,Maison,,437000,notariale,4,187,0,0,0,,,0,,,431,3,0,old,2021,,https://www.zimmo.be/fr/sint-ulriks-kapelle-1700/a-vendre/maison/JUJ60/
4,Leuven,Maison,,495000,notariale,8,162,0,0,0,True,17,1,,,,2,0,old,2021,,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JUE50/
5,Aarschot,Bien professionnel,Entrepôt,381600,notariale,0,335,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/bien-professionnel/JUIVO/
6,Aarschot,Bien professionnel,Entrepôt,344980,notariale,0,297,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/bien-professionnel/JUIVQ/
7,Aarschot,Bien professionnel,Entrepôt,339500,notariale,0,295,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/bien-professionnel/JUIVP/
8,Aarschot,Bien professionnel,Entrepôt,266970,notariale,0,223,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/bien-professionnel/JUIVM/
9,Lennik,Maison,Ferme,895000,notariale,5,280,0,0,0,,,1,955,-280,675,4,0,old,1965,733,https://www.zimmo.be/fr/lennik-1750/a-vendre/maison/JUIH5/
0,Liedekerke,Bien professionnel,Commerce,219000,notariale,0,155,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/liedekerke-1770/a-vendre/bien-professionnel/JXV5W/
1,Zoutleeuw,Maison,,379000,notariale,5,162,0,0,0,,,1,,,,,0,,1957,298,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/maison/JXV36/
2,Leuven,Maison,,348000,notariale,3,120,0,0,0,,,0,,,,2,0,,,421,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JXV7K/
3,Oud-Heverlee,Terrain,,320000,notariale,0,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/oud-heverlee-3050/a-vendre/terrain/JXV55/
4,Oud-Heverlee,Terrain,,305000,notariale,0,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/oud-heverlee-3050/a-vendre/terrain/JXV57/
5,Oud-Heverlee,Terrain,,290000,notariale,0,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/oud-heverlee-3050/a-vendre/terrain/JXV56/
6,Affligem,Maison,Maison exceptionnelle,850000,notariale,6,430,0,0,0,True,200,1,,,,3,0,,1996,197,https://www.zimmo.be/fr/affligem-1790/a-vendre/maison/JXV76/
7,Kortenberg,Maison,,495000,notariale,7,190,0,0,0,,,1,,,,2,0,,1935,499,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/maison/JXV20/
8,,Projet,,281260,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/boutersem-3370/a-vendre/projet-immobilier/10043JI/
9,,Projet,,246618,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/landen-3400/a-vendre/projet-immobilier/100437S/
0,Malderen,Appartement,,358000,notariale,7,114,0,0,0,,,1,,,,4,0,old,2020,,https://www.zimmo.be/fr/malderen-1840/a-vendre/appartement/JQTBM/
1,Malderen,Appartement,,271000,notariale,4,92,0,0,0,,,1,,,,4,0,old,2020,,https://www.zimmo.be/fr/malderen-1840/a-vendre/appartement/JQTBO/
2,Malderen,Appartement,,158500,notariale,3,55,0,0,0,,,1,,,,4,0,old,2020,,https://www.zimmo.be/fr/malderen-1840/a-vendre/appartement/JQTBL/
3,Malderen,Appartement,,267000,notariale,4,92,0,0,0,,,1,,,,4,0,old,2020,,https://www.zimmo.be/fr/malderen-1840/a-vendre/appartement/JQTBI/
4,Malderen,Appartement,,255000,notariale,4,88,0,0,0,,,1,,,,4,0,old,2020,,https://www.zimmo.be/fr/malderen-1840/a-vendre/appartement/JQTBJ/
5,Leuven,Garage,Garage en sous-sol,32500,notariale,0,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/leuven-3000/a-vendre/garage/JQT5A/
6,Leuven,Garage,Garage en sous-sol,40000,notariale,0,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/leuven-3000/a-vendre/garage/JQT5B/
7,Leuven,Garage,,45000,notariale,0,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/leuven-3000/a-vendre/garage/JQT5C/
8,Leuven,Garage,,62500,notariale,0,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/leuven-3000/a-vendre/garage/JQT5D/
9,Keerbergen,Maison,Maison deux facades,310000,notariale,6,156,0,0,0,,,0,,,81,2,0,old,1958,630,https://www.zimmo.be/fr/keerbergen-3140/a-vendre/maison/JQSVN/
0,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,517,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JJC2B/
1,Geetbets,Maison,,306103.0,notariale,4,64,0,0,0,,,1,,,886,4,0,old,2021,,https://www.zimmo.be/fr/geetbets-3450/a-vendre/maison/JJ9BL/
2,,Appartement,Flat,,notariale,0,,0,0,0,,,0,,,,,0,old,2020,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JJ7Q5/
3,,Maison,Maison unifamiliale,,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JJ7PX/
4,Leuven,Appartement,,285000.0,notariale,3,50,0,1,0,,,0,,,,2,0,,,148,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JIQ71/
5,Tienen,Appartement,,153000.0,notariale,2,75,0,0,0,,,0,82,,,,0,old,2001,178,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JILC3/
6,Tienen,Appartement,Duplex,218000.0,notariale,4,158,0,0,0,,,0,82,,,,0,old,2001,279,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JILC4/
7,Tielt-Winge,Bien professionnel,Bien commercial,2150000.0,notariale,0,000,0,0,0,,,0,,,000,,0,old,1986,,https://www.zimmo.be/fr/tielt-winge-3390/a-vendre/bien-professionnel/JIJJ1/
8,Diest,Bien professionnel,Rez-de-chaussée commercial,320000.0,notariale,0,,0,0,0,,,0,,,392,2,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/bien-professionnel/JIHR7/
9,Diest,Terrain,Terrain à bâtir,90000.0,notariale,0,,0,0,0,,,1,,,156,2,0,,,,https://www.zimmo.be/fr/diest-3290/a-vendre/terrain/JIHOG/
0,Wezembeek-Oppem,Appartement,,481067.0,notariale,3,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/appartement/JWRSS/
1,Bekkevoort,Maison,Maison unifamiliale,363766.0,notariale,4,146,0,0,0,,,1,,,299,3,0,,,,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/maison/JWRSQ/
2,Wezembeek-Oppem,Appartement,,404497.0,notariale,3,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/wezembeek-oppem-1970/a-vendre/appartement/JWRSR/
3,Diest,Maison,Usage mixte,248000.0,notariale,0,,0,0,0,,,0,,,338,2,0,old,1966,,https://www.zimmo.be/fr/diest-3290/a-vendre/maison/JWROW/
4,Bekkevoort,Appartement,Duplex,235000.0,notariale,6,139,0,0,0,,,0,,,,3,0,,1980,485,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/appartement/JWRN1/
5,,Maison,Maison de repos (de retraités),,notariale,1,,0,0,0,,,0,,,,2,0,old,2015,135,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JWRMY/
6,,Maison,Maison de repos (de retraités),,notariale,1,,0,0,0,,,0,,,,2,0,old,2015,135,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JUPRH/
7,Merchtem,Terrain,Terrain à bâtir,245000.0,notariale,0,,0,0,0,,,0,,,,4,0,,,,https://www.zimmo.be/fr/merchtem-1785/a-vendre/terrain/JWRMC/
8,Aarschot,Maison,Maison d’angle,395000.0,notariale,7,198,0,0,0,True,40,1,,,513,3,0,old,1986,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/maison/JWRLQ/
9,Kortenberg,Maison,,259000.0,notariale,4,182,0,0,0,,,0,,,350,,0,new,1926,486,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/maison/JWRJB/
0,Sint-Joris-Winge,Maison,Maison unifamiliale,528000,notariale,5,129,0,0,0,,,1,,,053,4,0,,,250,https://www.zimmo.be/fr/sint-joris-winge-3390/a-vendre/maison/JVJGC/
1,Wemmel,Maison,,485000,notariale,7,270,0,0,0,True,17,1,,,306,,0,old,1942,324,https://www.zimmo.be/fr/wemmel-1780/a-vendre/maison/JVJ8D/
2,Affligem,Maison,,318832,notariale,4,,0,0,0,,,0,,,736,2,0,old,2021,,https://www.zimmo.be/fr/affligem-1790/a-vendre/maison/JVJ4I/
3,Begijnendijk,Garage,Place de stationnement,63000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/begijnendijk-3130/a-vendre/garage/JVJ3L/
4,Leuven,Appartement,,299000,notariale,2,71,0,0,0,True,15,0,,,,2,0,old,2017,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JVIZ4/
5,Diest,Maison,,299000,notariale,4,,0,0,0,,,1,,,223,4,0,old,1981,689,https://www.zimmo.be/fr/diest-3290/a-vendre/maison/JVISS/
6,Herne,Maison,Maison exceptionnelle,979000,notariale,6,,0,0,0,,,1,,,170,4,0,old,1716,851,https://www.zimmo.be/fr/herne-1540/a-vendre/maison/JVFWZ/
7,Leuven,Maison,Maison unifamiliale,299950,notariale,6,120,0,0,0,,,1,,,470,4,0,,,342,https://www.zimmo.be/fr/leuven-3012/a-vendre/maison/JVIGL/
8,Neerhespen,Terrain,,90000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/neerhespen-3350/a-vendre/terrain/JVIHY/
9,Beersel,Maison,,990000,notariale,11,,0,0,0,,,0,,,000,4,0,,,,https://www.zimmo.be/fr/beersel-1650/a-vendre/maison/JVIJ1/
0,Leuven,Appartement,Studio,235000.0,notariale,3,40,0,0,0,,,0,,,,2,0,new,1977,223,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JV1FU/
1,Bunsbeek,Bien professionnel,Bien commercial avec habitation,330000.0,notariale,4,,0,0,0,,,0,,,315,2,0,,,,https://www.zimmo.be/fr/bunsbeek-3380/a-vendre/bien-professionnel/JTNJ8/
2,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,568,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JV1B3/
3,Keerbergen,Appartement,,420000.0,notariale,2,103,0,0,0,,,1,,,,,0,old,2019,,https://www.zimmo.be/fr/keerbergen-3140/a-vendre/appartement/JV16J/
4,Opwijk,Maison,,469000.0,notariale,7,174,0,0,0,,,1,,,842,4,0,old,1999,185,https://www.zimmo.be/fr/opwijk-1745/a-vendre/maison/JV14S/
5,Sint-Pieters-Leeuw,Appartement,Immeuble d'appartements,879000.0,notariale,0,316,0,0,0,,,0,,,316,2,0,old,1968,163,https://www.zimmo.be/fr/sint-pieters-leeuw-1600/a-vendre/appartement/JV0V9/
6,Leuven,Maison,,535900.0,notariale,5,53,0,0,0,True,79,1,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JV0O2/
7,Leuven,Appartement,,285100.0,notariale,2,20,0,0,0,True,88,1,,,,2,0,,,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JV0O1/
8,Sint-Katherina-Lombeek,Maison,,387525.0,notariale,6,170,0,0,0,,,0,,,302,3,0,,,,https://www.zimmo.be/fr/sint-katherina-lombeek-1742/a-vendre/maison/JV0J7/
9,Roosdaal,Maison,,461154.0,notariale,7,143,0,0,0,,,0,,,,3,0,,,,https://www.zimmo.be/fr/roosdaal-1760/a-vendre/maison/JV0JF/
0,,Maison,,,notariale,8,258,0,0,0,,,1,,,,4,0,,2003,187,https://www.zimmo.be/fr/nieuwrode-3221/a-vendre/maison/JY0SO/
1,,Projet,,253983.0,notariale,0,,0,0,0,,,0,,,,,0,,2021,,https://www.zimmo.be/fr/sint-joris-winge-3390/a-vendre/projet-immobilier/10045SE/
2,,Projet,,252000.0,notariale,0,,0,0,0,,,0,,,,,0,,2020,,https://www.zimmo.be/fr/tienen-3300/a-vendre/projet-immobilier/100422Z/
3,Londerzeel,Maison,,289000.0,notariale,4,113,0,0,0,,,0,,,,2,0,,1930,492,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/maison/JY0P5/
4,Londerzeel,Maison,,289000.0,notariale,5,117,0,0,0,,,1,,,,2,0,,1930,443,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/maison/JY0P4/
5,Lubbeek,Maison,,570000.0,notariale,6,479,0,0,0,,,1,,,,4,0,,1992,186,https://www.zimmo.be/fr/lubbeek-3210/a-vendre/maison/JY0OT/
6,Hoegaarden,Maison,,225000.0,notariale,5,142,0,0,0,,,1,,,,,0,,,521,https://www.zimmo.be/fr/hoegaarden-3320/a-vendre/maison/JY0NT/
7,Hoegaarden,Maison,,275000.0,notariale,5,169,0,0,0,,,0,,,,3,0,,1948,605,https://www.zimmo.be/fr/hoegaarden-3320/a-vendre/maison/JY0NS/
8,Londerzeel,Bien professionnel,Entrepôt sans bureau,549000.0,notariale,6,208,0,0,0,,,1,,,,3,0,,1957,360,https://www.zimmo.be/fr/londerzeel-1840/a-vendre/bien-professionnel/JY0NR/
9,Glabbeek-Zuurbemde,Maison,Villa,379000.0,notariale,8,300,0,0,0,,,1,,,,4,0,,1976,304,https://www.zimmo.be/fr/glabbeek-zuurbemde-3380/a-vendre/maison/JY0NY/
0,Wemmel,Maison,Villa,945000,notariale,6,320,0,0,1,True,50,1,,,222,4,0,old,1990,257,https://www.zimmo.be/fr/wemmel-1780/a-vendre/maison/JX4S6/
1,Schaffen,Maison,,439000,notariale,6,290,0,0,0,,,0,,,354,4,0,old,1977,385,https://www.zimmo.be/fr/schaffen-3290/a-vendre/maison/JX4PT/
2,Wolvertem,Maison,,365000,notariale,7,151,0,0,0,,,0,,,270,2,0,old,1980,608,https://www.zimmo.be/fr/wolvertem-1861/a-vendre/maison/JX4PC/
3,Langdorp,Maison,Maison unifamiliale,275000,notariale,7,185,0,0,0,,,1,,,929,4,0,old,2017,,https://www.zimmo.be/fr/langdorp-3201/a-vendre/maison/JX4OZ/
4,Bertem,Appartement,Serviceflat,295000,notariale,2,88,0,0,0,,,0,,,,2,0,old,1990,,https://www.zimmo.be/fr/bertem-3061/a-vendre/appartement/JX4MR/
5,Bertem,Appartement,Serviceflat,194500,notariale,1,38,0,0,0,,,0,,,,2,0,old,1990,,https://www.zimmo.be/fr/bertem-3061/a-vendre/appartement/JX4MS/
6,Grimbergen,Maison,,299000,notariale,3,140,0,0,0,True,9,0,,,60,2,0,new,1918,268,https://www.zimmo.be/fr/grimbergen-1850/a-vendre/maison/JX4JS/
7,Diest,Maison,Maison de ville,698000,notariale,10,602,0,0,0,,,1,,,250,,0,old,1970,401,https://www.zimmo.be/fr/diest-3290/a-vendre/maison/JX4H0/
8,Tienen,Appartement,,300000,notariale,2,103,0,0,0,True,14,0,,,,,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JWZJI/
9,Tienen,Appartement,App. rez-de-chaussée,370000,notariale,3,129,0,0,0,True,22,1,,,,,0,,,,https://www.zimmo.be/fr/tienen-3300/a-vendre/appartement/JWZJH/
0,Halle,Appartement,,344410,notariale,3,50,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/halle-1500/a-vendre/appartement/JUMT8/
1,Halle,Appartement,,324210,notariale,3,50,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/halle-1500/a-vendre/appartement/JUMT9/
2,Asse,Appartement,Serviceflat,145000,notariale,2,50,0,0,0,,,0,,,,,0,old,2016,,https://www.zimmo.be/fr/asse-1730/a-vendre/appartement/JUMT2/
3,Halle,Appartement,,334310,notariale,4,50,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/halle-1500/a-vendre/appartement/JUMTA/
4,Halle,Appartement,,318150,notariale,3,50,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/halle-1500/a-vendre/appartement/JUMT6/
5,Lubbeek,Bien professionnel,Immeuble d’appartements,2000000,notariale,0,,0,0,0,,,0,,,000,,0,,,,https://www.zimmo.be/fr/lubbeek-3210/a-vendre/bien-professionnel/JUM3E/
6,Zoutleeuw,Maison,,350000,notariale,4,185,0,0,0,,,0,,,53,4,0,new,1976,301,https://www.zimmo.be/fr/zoutleeuw-3440/a-vendre/maison/JULX0/
7,Asse,Maison,,175000,notariale,3,110,0,0,0,True,12,0,,,70,3,0,,,505,https://www.zimmo.be/fr/asse-1730/a-vendre/maison/JULUV/
8,Aarschot,Terrain,Terrain à bâtir,130000,notariale,0,,0,0,0,,,1,,,423,3,0,,,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/terrain/JULEQ/
9,Aarschot,Terrain,Terrain à bâtir,150000,notariale,0,,0,0,0,,,1,,,554,4,0,,,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/terrain/JULES/
0,Tienen,Maison,,174500.0,notariale,5,132,0,0,0,,,1,64,16,80,2,0,new,1950,478,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JUEI9/
1,Kortenberg,Appartement,Duplex,585000.0,notariale,5,150,0,0,0,True,60,0,,,,3,0,,,,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/appartement/JUECO/
2,Kortenberg,Terrain,Terrain agricole,58399.0,notariale,0,,0,0,0,,,0,,,680,,0,,,,https://www.zimmo.be/fr/kortenberg-3070/a-vendre/terrain/JKU58/
3,Tienen,Maison,,325000.0,notariale,5,25,0,0,0,True,72,0,86,16,102,2,0,new,,106,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JUDL1/
4,,Bien professionnel,Bâtiment d’entreprise,,notariale,0,,0,0,0,,,0,,,740,,0,,,,https://www.zimmo.be/fr/vilvoorde-1800/a-vendre/bien-professionnel/JUD16/
5,Leuven,Maison,,423000.0,notariale,4,150,0,0,0,,,1,,,80,2,0,old,1948,581,https://www.zimmo.be/fr/leuven-3000/a-vendre/maison/JUCS0/
6,Waanrode,Maison,,537070.0,notariale,4,,0,0,0,,,0,,,333,4,0,,,,https://www.zimmo.be/fr/waanrode-3473/a-vendre/maison/JUBZ4/
7,Drieslinter,Appartement,,284000.0,notariale,5,146,0,0,0,,,0,,,865,2,0,old,2021,,https://www.zimmo.be/fr/drieslinter-3350/a-vendre/appartement/JUBNH/
8,Keerbergen,Appartement,,325000.0,notariale,3,117,0,0,0,,,1,,,974,,0,old,2021,,https://www.zimmo.be/fr/keerbergen-3140/a-vendre/appartement/JUB9T/
9,Keerbergen,Appartement,Penthouse,299500.0,notariale,2,80,0,0,0,,,1,,,974,,0,old,2021,,https://www.zimmo.be/fr/keerbergen-3140/a-vendre/appartement/JUB9R/
0,Aarschot,Appartement,Serviceflat,265000,notariale,3,72,0,0,0,,,0,,,,,0,old,2015,106,https://www.zimmo.be/fr/aarschot-3200/a-vendre/appartement/JSIUO/
1,Sint-Katherina-Lombeek,Terrain,Terrain à bâtir,95000,notariale,0,,0,0,0,,,0,,,302,3,0,,,,https://www.zimmo.be/fr/sint-katherina-lombeek-1742/a-vendre/terrain/JSID5/
2,Heverlee,Garage,Place de stationnement,20000,notariale,0,,0,0,0,,,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/heverlee-3001/a-vendre/garage/JK992/
3,Heverlee,Garage,Place de stationnement,20000,notariale,0,,0,0,0,,,0,,,,2,0,old,2021,,https://www.zimmo.be/fr/heverlee-3001/a-vendre/garage/JSGXN/
4,Herent,Appartement,,364410,notariale,4,118,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/herent-3020/a-vendre/appartement/JSGR1/
5,Herent,Appartement,,290957,notariale,3,86,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/herent-3020/a-vendre/appartement/JSEWE/
6,Leuven,Appartement,App. rez-de-chaussée,235897,notariale,2,62,0,0,0,,,0,,,,,0,old,2021,,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JSEW7/
7,Linter,Bien professionnel,Atelier,239000,notariale,0,,0,0,0,,,0,145,805,950,,0,old,1987,,https://www.zimmo.be/fr/linter-3350/a-vendre/bien-professionnel/JSE9H/
8,Scherpenheuvel,Terrain,Zone de projet,750000,notariale,0,,0,0,0,,,0,,,961,,0,,,,https://www.zimmo.be/fr/scherpenheuvel-3270/a-vendre/terrain/JSDMI/
9,Kaggevinne,Maison,Maison unifamiliale,266045,notariale,4,135,0,0,0,,,0,,,016,,0,,,,https://www.zimmo.be/fr/kaggevinne-3293/a-vendre/maison/JSD1C/
0,Rillaar,Maison,,245000,notariale,3,167,0,0,0,,,0,,,,4,0,,1954,747,https://www.zimmo.be/fr/rillaar-3202/a-vendre/maison/JY47J/
1,Drieslinter,Appartement,,176000,notariale,4,99,0,0,0,,,0,,,,3,0,,1979,294,https://www.zimmo.be/fr/drieslinter-3350/a-vendre/appartement/JY45G/
2,Overijse,Maison,Villa,879000,notariale,7,277,0,0,1,,,0,,,,,0,,1976,397,https://www.zimmo.be/fr/overijse-3090/a-vendre/maison/JY464/
3,Bekkevoort,Maison,Maison unifamiliale,345000,notariale,4,179,0,0,0,,,1,,,,3,0,,2022,,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/maison/JY445/
4,Kortenaken,Maison,Villa-Manoir,465000,notariale,7,71,0,0,0,,,1,,,,4,0,,1961,678,https://www.zimmo.be/fr/kortenaken-3470/a-vendre/maison/JY43Y/
5,Boutersem,Maison,,440000,notariale,8,212,0,0,0,True,80,1,,,,2,0,,2021,,https://www.zimmo.be/fr/boutersem-3370/a-vendre/maison/JY41Z/
6,Leuven,Appartement,Appartement pour retraités,305000,notariale,2,71,0,0,0,True,15,0,,,,2,0,,2017,116,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JY41U/
7,Leuven,Appartement,Appartement pour retraités,365000,notariale,2,,0,0,0,True,45,0,,,,2,0,,2017,133,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JY41K/
8,Bekkevoort,Maison,,370000,notariale,8,225,0,0,0,,,1,,,,4,0,,,177,https://www.zimmo.be/fr/bekkevoort-3460/a-vendre/maison/JY41F/
9,Rotselaar,Terrain,Terrain à bâtir,290000,notariale,0,,0,0,0,,,0,,,,,0,,,,https://www.zimmo.be/fr/rotselaar-3110/a-vendre/terrain/JY3FT/
0,Leuven,Appartement,,265000,notariale,2,50,0,1,0,,,0,,,,3,0,,,386,https://www.zimmo.be/fr/leuven-3000/a-vendre/appartement/JX7VT/
1,Ternat,Maison,,272500,notariale,3,99,0,0,0,,,1,,,275,3,0,new,,185,https://www.zimmo.be/fr/ternat-1740/a-vendre/maison/JX7PJ/
2,Tienen,Maison,Maison de ville,1575000,notariale,7,,0,0,0,,,1,,,,,0,new,,177,https://www.zimmo.be/fr/tienen-3300/a-vendre/maison/JX7PE/
3,Langdorp,Bien professionnel,Bien commercial,1250000,notariale,0,,0,0,0,,,0,,,960,,0,old,1991,208,https://www.zimmo.be/fr/langdorp-3201/a-vendre/bien-professionnel/JX7P2/
4,Aarschot,Appartement,,260000,notariale,3,,0,0,0,,,0,,,,2,0,,,,https://www.zimmo.be/fr/aarschot-3200/a-vendre/appartement/JX7ML/
5,Lubbeek,Maison,Fermette,399000,notariale,8,,0,0,1,,,1,,,310,4,0,old,1989,300,https://www.zimmo.be/fr/lubbeek-3210/a-vendre/maison/JX7L6/
6,Affligem,Appartement,,179000,notariale,2,81,0,0,0,,,0,,,81,3,0,new,1965,287,https://www.zimmo.be/fr/affligem-1790/a-vendre/appartement/JX7K1/
